Name,Geometry,L* (D65/10),a* (D65/10),b* (D65/10),r,g,b
PAR_PW_YO_MC_2,45as25,73.32871629,10.36197873,36.97686787,220,172,113
PAR_PW_YO_MC_2,45as45,73.07040391,10.72319804,37.78023324,220,171,110
PAR_PW_YO_MC_2,45as75,74.56683352,10.10012249,37.23485783,223,175,115
PAR_PW_YO_MC_2,45as110,78.13201781,9.181341367,35.74440521,231,185,127
PAR_PW_YO_MC_3,15as-45,66.65574052,13.13848077,38.93772859,205,152,92
PAR_PW_YO_MC_3,15as-30,65.33557018,13.46310736,39.80767735,202,148,87
PAR_PW_YO_MC_3,15as-15,63.98790398,14.10678915,39.95819884,199,144,84
PAR_PW_YO_MC_3,15as15,64.50344486,13.75647343,40.70756332,200,146,83
PAR_PW_YO_MC_3,15as45,64.39115616,13.38079461,40.16546084,199,146,84
PAR_PW_YO_MC_3,15as80,63.93579186,12.103733,37.75758463,195,145,88
PAR_PW_YO_MC_3,45as-15,71.81221362,11.10954036,33.22797867,215,167,116
PAR_PW_YO_MC_3,45as15,65.21461468,12.15320266,37.10597628,199,149,92
PAR_PW_YO_MC_3,45as25,64.25320005,12.57593237,37.77652895,197,146,88
PAR_PW_YO_MC_3,45as45,63.26186868,12.89052817,38.40679273,195,143,85
PAR_PW_YO_MC_3,45as75,63.91801189,11.89718815,37.28596244,195,146,88
PAR_PW_YO_MC_3,45as110,65.29157389,10.40103187,34.82866448,196,150,96
PAR_PW_YO-RO_NG_1,15as-45,54.77161141,15.46217938,31.44266948,172,120,77
PAR_PW_YO-RO_NG_1,15as-30,53.82436615,15.83002523,31.63142571,170,117,75
PAR_PW_YO-RO_NG_1,15as-15,52.64059044,16.21331443,31.18515524,167,114,73
PAR_PW_YO-RO_NG_1,15as15,52.59860329,16.05988094,32.05295642,167,114,71
PAR_PW_YO-RO_NG_1,15as45,51.84244812,16.31999542,33.32612062,165,112,67
PAR_PW_YO-RO_NG_1,15as80,51.44139062,15.6895605,33.75653473,163,111,65
PAR_PW_YO-RO_NG_1,45as-15,63.44723818,12.27318799,25.48152079,189,145,109
PAR_PW_YO-RO_NG_1,45as15,55.30346622,13.99848454,29.10221101,170,122,83
PAR_PW_YO-RO_NG_1,45as25,53.47281472,14.65983703,30.15434923,167,117,76
PAR_PW_YO-RO_NG_1,45as45,50.9210628,15.51606626,31.92017159,161,110,67
PAR_PW_YO-RO_NG_1,45as75,51.48383957,14.95278871,32.54672059,162,112,67
PAR_PW_YO-RO_NG_1,45as110,52.68568939,14.06465689,33.02988786,164,116,69
PAR_PW_YO_CC_2,15as-45,60.35333641,14.22404302,27.91651349,185,135,97
PAR_PW_YO_CC_2,15as-30,60.77459138,14.31137834,27.95839365,186,136,98
PAR_PW_YO_CC_2,15as-15,60.90769238,14.51039262,27.40506051,186,136,99
PAR_PW_YO_CC_2,15as15,61.28740384,14.53975911,28.68412258,188,137,98
PAR_PW_YO_CC_2,15as45,59.31703545,15.19686137,30.83170771,184,132,89
PAR_PW_YO_CC_2,15as80,58.40664125,15.21098902,31.62727301,182,129,86
PAR_PW_YO_CC_2,45as-15,78.97634535,9.227173583,18.30985481,225,189,162
PAR_PW_YO_CC_2,45as15,67.14552586,11.45913783,23.08217822,198,155,123
PAR_PW_YO_CC_2,45as25,63.83850052,12.54876949,25.30872587,191,145,110
PAR_PW_YO_CC_2,45as45,60.77865342,13.49115323,27.28161052,185,137,99
PAR_PW_YO_CC_2,45as75,59.73045339,13.55115634,28.64121441,182,134,94
PAR_PW_YO_CC_2,45as110,60.65472877,13.11109674,28.51300906,184,137,97
PAR_PW_STI_NG_2,15as-45,66.92992767,14.31958815,22.58653973,201,153,123
PAR_PW_STI_NG_2,15as-30,66.49070175,14.73278159,23.24643385,201,151,121
PAR_PW_STI_NG_2,15as-15,65.57180619,15.07823813,23.41627891,199,148,118
PAR_PW_STI_NG_2,15as15,65.5267233,15.19734821,24.31548651,199,148,116
PAR_PW_STI_NG_2,15as45,64.06122066,15.70764733,25.25934099,196,144,111
PAR_PW_STI_NG_2,15as80,63.73961374,15.0654067,24.25006243,194,144,112
PAR_PW_STI_NG_2,45as-15,80.99207371,10.82910278,17.1908744,233,193,170
PAR_PW_STI_NG_2,45as15,70.51666258,12.90799904,20.97419017,209,163,135
PAR_PW_STI_NG_2,45as25,67.94834797,13.70273478,22.14596668,203,156,126
PAR_PW_STI_NG_2,45as45,64.94689847,14.52635373,23.58898089,196,147,116
PAR_PW_STI_NG_2,45as75,63.99687933,14.58440376,24.18842055,194,145,113
PAR_PW_STI_NG_2,45as110,65.36577248,13.66224135,22.76808947,196,149,119
PEN_PW_CB_NG_1,15as-45,25.30602512,0.519409398,1.721439589,62,60,57
PEN_PW_CB_NG_1,15as-30,24.5392537,0.453460275,1.523497006,60,58,56
PEN_PW_CB_NG_1,15as-15,24.10025199,0.574525061,1.556063092,59,57,55
PEN_PW_CB_NG_1,15as15,24.65227656,0.496540463,1.726499793,60,58,56
PEN_PW_CB_NG_1,15as45,24.01711775,0.463975423,1.864847472,59,57,54
PEN_PW_CB_NG_1,15as80,23.65591291,0.506148152,1.618236727,58,56,54
PEN_PW_CB_NG_1,45as-15,35.71436385,0.863930629,3.365283213,88,83,79
PEN_PW_CB_NG_1,45as15,28.03814933,0.61395233,2.72046813,69,66,62
PEN_PW_CB_NG_1,45as25,26.27579347,0.5954649,2.49184145,65,62,58
PEN_PW_CB_NG_1,45as45,24.47485382,0.50770096,2.286760965,60,58,55
PEN_PW_CB_NG_1,45as75,25.31170533,0.524655698,2.473388407,62,60,56
PEN_PW_CB_NG_1,45as110,27.35621964,0.52789376,2.557159653,67,64,61
PAR_PW_YO_PB_2,15as-45,61.12475956,17.09637717,37.27872579,194,135,82
PAR_PW_YO_PB_2,15as-30,62.55172233,17.01883806,36.59383902,198,139,87
PAR_PW_YO_PB_2,15as-15,63.79535569,17.14877977,35.16240952,201,142,92
PAR_PW_YO_PB_2,15as15,63.75363261,17.16472167,37.14298627,202,142,89
PAR_PW_YO_PB_2,15as45,60.31461945,18.62739001,43.03273372,196,131,69
PAR_PW_YO_PB_2,15as80,58.19988627,18.98993879,45.3508641,190,126,59
PAR_PW_YO_PB_2,45as-15,82.52532174,10.36355227,21.36276267,239,197,166
PAR_PW_YO_PB_2,45as15,69.39927839,13.26586588,28.85272458,209,160,118
PAR_PW_YO_PB_2,45as25,65.67612662,14.69169341,32.41706303,202,149,102
PAR_PW_YO_PB_2,45as45,61.12022931,16.5303025,37.86314644,194,135,81
PAR_PW_YO_PB_2,45as75,59.9302014,16.6526502,40.77426779,191,132,72
PAR_PW_YO_PB_2,45as110,60.50572855,16.13550209,40.21852718,192,134,75
PAR_PW_YO_PB_3,15as-45,61.57316912,15.50661266,31.63771601,191,137,93
PAR_PW_YO_PB_3,15as-30,61.80810864,15.2417948,30.49693552,191,138,96
PAR_PW_YO_PB_3,15as-15,62.09047802,15.16283837,28.69426291,191,139,100
PAR_PW_YO_PB_3,15as15,59.98082033,15.6467867,31.505856,187,133,90
PAR_PW_YO_PB_3,15as45,56.57872601,16.54361543,34.98454838,180,124,75
PAR_PW_YO_PB_3,15as80,53.65859077,16.14317395,35.18019645,171,117,68
PAR_PW_YO_PB_3,45as-15,79.57773134,9.377102378,18.43191321,227,190,163
PAR_PW_YO_PB_3,45as15,65.03702889,11.7921868,25.01281463,193,149,114
PAR_PW_YO_PB_3,45as25,61.29931327,12.89041482,27.41827161,185,139,100
PAR_PW_YO_PB_3,45as45,55.96599949,14.54614652,31.49919055,174,124,80
PAR_PW_YO_PB_3,45as75,59.34750685,12.8116828,29.7932696,180,133,91
PAR_PW_YO_PB_3,45as110,59.54029812,11.94001238,29.70516381,180,135,92
PEN_PW_GE+EB_NG_1,15as-45,63.05726836,-9.207239782,10.91232986,144,157,133
PEN_PW_GE+EB_NG_1,15as-30,62.27157537,-9.576214591,11.08886029,141,155,131
PEN_PW_GE+EB_NG_1,15as-15,61.50800179,-9.388934125,11.36514284,140,153,128
PEN_PW_GE+EB_NG_1,15as15,61.76797586,-9.461973728,11.49613732,140,154,129
PEN_PW_GE+EB_NG_1,15as45,62.17300441,-9.598954431,11.21337426,141,155,130
PEN_PW_GE+EB_NG_1,15as80,63.18969373,-9.691826731,10.78631762,143,157,134
PEN_PW_GE+EB_NG_1,45as-15,70.21027627,-8.083042147,9.731265645,164,175,154
PEN_PW_GE+EB_NG_1,45as15,64.5600071,-9.2430743,11.10570307,148,161,137
PEN_PW_GE+EB_NG_1,45as25,63.30623392,-9.355993553,11.0943671,144,158,133
PEN_PW_GE+EB_NG_1,45as45,61.92592608,-9.482296991,11.10616316,140,154,130
PEN_PW_GE+EB_NG_1,45as75,62.61190111,-9.359919892,10.60702305,142,156,132
PEN_PW_GE+EB_NG_1,45as110,65.73762827,-9.354142127,10.05116738,150,164,141
PEN_PW_GEz_NG_2,15as-45,61.64215267,-7.769625539,15.57273259,146,152,121
PEN_PW_GEz_NG_2,15as-30,60.87817267,-8.103647307,15.76479458,144,150,119
PEN_PW_GEz_NG_2,15as-15,59.98474146,-7.921415184,15.9658398,142,148,116
PEN_PW_GEz_NG_2,15as15,61.45185913,-8.178443968,16.14669527,145,152,120
PEN_PW_GEz_NG_2,15as45,61.96038606,-8.317278121,15.87198201,146,153,121
PEN_PW_GEz_NG_2,15as80,62.61943059,-8.331387848,15.88309077,148,155,123
PEN_PW_GEz_NG_2,45as-15,68.6245606,-6.511267913,14.61866426,166,170,141
PEN_PW_GEz_NG_2,45as15,62.86723572,-7.63754759,15.6319728,150,155,124
PEN_PW_GEz_NG_2,45as25,61.82050828,-7.780096648,15.67472233,147,153,121
PEN_PW_GEz_NG_2,45as45,61.05689482,-7.971545335,15.7085157,144,151,119
PEN_PW_GEz_NG_2,45as75,63.3653356,-8.121753174,15.19006767,150,157,126
PEN_PW_GEz_NG_2,45as110,66.99632794,-8.223759634,14.96169819,159,167,136
PEN_PW_GE_PB_3,15as-45,56.43587783,1.58642463,16.20388879,149,133,107
PEN_PW_GE_PB_3,15as-30,57.05153744,1.537189191,16.71624101,151,135,108
PEN_PW_GE_PB_3,15as-15,57.3298955,1.827914519,17.04588881,152,136,108
PEN_PW_GE_PB_3,15as15,57.96066808,1.704272595,18.13026934,154,137,108
PEN_PW_GE_PB_3,15as45,55.33496974,1.777598624,18.89225368,148,130,100
PEN_PW_GE_PB_3,15as80,53.16107505,1.591720875,17.68745394,141,125,97
PEN_PW_GE_PB_3,45as-15,72.93341474,1.094936244,11.21207163,190,178,159
PEN_PW_GE_PB_3,45as15,62.10819451,1.101252308,14.6122608,162,149,124
PEN_PW_GE_PB_3,45as25,59.55958777,1.288354046,15.63358522,156,142,116
PEN_PW_GE_PB_3,45as45,56.36198495,1.471570891,17.29345303,149,133,105
PEN_PW_GE_PB_3,45as75,54.69217796,1.324774238,17.62068064,145,129,101
PEN_PW_GE_PB_3,45as110,55.14007948,1.065749906,15.89230529,144,130,105
PEN_PW_GE_CC_2,15as-45,61.95434753,0.645159828,17.11227976,163,148,120
PEN_PW_GE_CC_2,15as-30,62.78876576,0.479650008,16.88859206,164,151,122
PEN_PW_GE_CC_2,15as-15,63.00777661,0.678172346,16.6345744,165,151,123
PEN_PW_GE_CC_2,15as15,62.56072677,0.418825126,17.12384605,164,150,121
PEN_PW_GE_CC_2,15as45,60.22573512,0.496837048,17.98055495,158,144,114
PEN_PW_GE_CC_2,15as80,57.50858397,0.547720173,17.97337311,151,137,107
PEN_PW_GE_CC_2,45as-15,77.1429377,0.675591903,12.31071002,201,189,168
PEN_PW_GE_CC_2,45as15,66.35602166,0.379693407,15.27266466,173,160,134
PEN_PW_GE_CC_2,45as25,63.62278408,0.455528523,15.99933937,166,153,126
PEN_PW_GE_CC_2,45as45,60.15533657,0.506166766,17.16552524,158,144,115
PEN_PW_GE_CC_2,45as75,58.46317072,0.384506552,17.54784749,153,139,110
PEN_PW_GE_CC_2,45as110,58.07482212,0.377743659,16.79800042,152,138,110
PEN_PW_GE_NG_3,15as-45,56.21112237,0.955905526,16.43377298,147,133,106
PEN_PW_GE_NG_3,15as-30,56.68057176,0.793836185,16.65643107,148,135,107
PEN_PW_GE_NG_3,15as-15,57.04869252,0.970101383,16.66555731,150,135,108
PEN_PW_GE_NG_3,15as15,55.5763022,0.66755817,16.85586969,145,132,104
PEN_PW_GE_NG_3,15as45,53.81976109,0.78360124,17.86557349,142,127,98
PEN_PW_GE_NG_3,15as80,51.69820969,0.912325536,18.27357939,136,122,92
PEN_PW_GE_NG_3,45as-15,70.80460075,0.845951162,11.66279974,184,172,152
PEN_PW_GE_NG_3,45as15,59.4765588,0.675484171,14.94095461,155,142,117
PEN_PW_GE_NG_3,45as25,57.81032563,0.753101882,15.78702449,151,137,111
PEN_PW_GE_NG_3,45as45,54.19227421,0.829478049,17.0908166,142,128,100
PEN_PW_GE_NG_3,45as75,51.33486143,0.778433155,18.00381705,135,121,92
PEN_PW_GE_NG_3,45as110,50.09234576,0.840309051,18.02463753,132,118,89
PEN_PW_GE_MC_1,15as-45,73.35416792,-1.159382294,11.17353046,187,180,160
PEN_PW_GE_MC_1,15as-30,72.34055456,-1.345077206,11.38214621,184,177,157
PEN_PW_GE_MC_1,15as-15,71.0980705,-1.168025763,11.79286349,181,174,153
PEN_PW_GE_MC_1,15as15,70.64384569,-1.339690633,12.09028838,179,173,151
PEN_PW_GE_MC_1,15as45,70.8077067,-1.320805967,11.58429657,180,173,152
PEN_PW_GE_MC_1,15as80,70.81151214,-1.353937003,10.64489812,179,173,154
PEN_PW_GE_MC_1,45as-15,79.34406016,-1.002127803,9.484976743,202,196,179
PEN_PW_GE_MC_1,45as15,73.02475818,-1.397172029,10.92224593,185,179,159
PEN_PW_GE_MC_1,45as25,71.9850108,-1.299209322,11.03391594,182,176,156
PEN_PW_GE_MC_1,45as45,70.83924461,-1.297811263,11.12572292,179,173,153
PEN_PW_GE_MC_1,45as75,70.96821748,-1.430463226,10.56603864,179,174,155
PEN_PW_GE_MC_1,45as110,73.16513582,-1.460086632,9.481381356,184,180,162
PEN_PW_GEz_NG_3,15as-45,59.22356398,-8.046578697,15.5524313,139,146,115
PEN_PW_GEz_NG_3,15as-30,58.1372075,-8.339874069,15.56976177,136,143,112
PEN_PW_GEz_NG_3,15as-15,57.38066729,-8.06873194,15.70256415,134,141,110
PEN_PW_GEz_NG_3,15as15,59.00048753,-8.24466878,15.74722927,138,145,114
PEN_PW_GEz_NG_3,15as45,59.51418354,-8.445306944,15.64581259,139,147,116
PEN_PW_GEz_NG_3,15as80,59.31547813,-8.470410917,15.45303916,139,146,115
PEN_PW_GEz_NG_3,45as-15,67.10700198,-6.728951804,14.20131994,161,166,138
PEN_PW_GEz_NG_3,45as15,61.12498975,-8.058066136,15.54277721,144,151,120
PEN_PW_GEz_NG_3,45as25,59.82127043,-8.178809534,15.66578775,141,148,116
PEN_PW_GEz_NG_3,45as45,58.84395363,-8.320061568,15.74062548,138,145,114
PEN_PW_GEz_NG_3,45as75,60.72155885,-8.351322188,15.04088816,142,150,120
PEN_PW_GEz_NG_3,45as110,62.59461974,-8.243453486,14.29805426,147,155,126
PEN_PW_GE_MC_3,15as-45,51.59419554,-0.894816227,14.29151511,131,123,99
PEN_PW_GE_MC_3,15as-30,50.16399442,-1.001456744,14.43182492,127,119,95
PEN_PW_GE_MC_3,15as-15,48.94115676,-0.760614506,14.62554656,125,116,92
PEN_PW_GE_MC_3,15as15,48.80057761,-0.990635239,14.6237984,124,116,91
PEN_PW_GE_MC_3,15as45,49.36439568,-1.023581764,14.57404906,125,117,93
PEN_PW_GE_MC_3,15as80,50.64208092,-1.138191388,14.24910197,128,120,96
PEN_PW_GE_MC_3,45as-15,59.7799881,-0.740762213,13.2329402,152,144,121
PEN_PW_GE_MC_3,45as15,52.54623485,-1.008579868,14.4343361,133,125,101
PEN_PW_GE_MC_3,45as25,51.2731494,-0.923825029,14.51271083,130,122,97
PEN_PW_GE_MC_3,45as45,49.74497594,-0.961021228,14.53139248,126,118,94
PEN_PW_GE_MC_3,45as75,51.03695393,-1.129489889,14.01287611,129,121,98
PEN_PW_GE_MC_3,45as110,54.49550425,-1.332932892,13.64252578,137,130,107
PEN_PW_GE_PB_1,15as-45,73.77109744,0.500631975,15.40195145,194,180,153
PEN_PW_GE_PB_1,15as-30,75.34246926,0.334225302,14.87182741,197,184,158
PEN_PW_GE_PB_1,15as-15,77.07981619,0.597261055,14.61155562,202,189,163
PEN_PW_GE_PB_1,15as15,77.08923152,0.322797673,15.22954349,202,189,162
PEN_PW_GE_PB_1,15as45,74.41879745,0.365523652,15.95180404,195,182,154
PEN_PW_GE_PB_1,15as80,71.32680392,0.360542586,16.6901359,187,173,144
PEN_PW_GE_PB_1,45as-15,90.3827458,0.511229267,10.56399891,237,226,207
PEN_PW_GE_PB_1,45as15,78.22955809,0.130772713,13.10439589,204,193,169
PEN_PW_GE_PB_1,45as25,75.80923453,0.232919629,13.9279115,198,186,161
PEN_PW_GE_PB_1,45as45,73.32021778,0.239361406,14.74890225,191,179,153
PEN_PW_GE_PB_1,45as75,72.29211843,0.105636597,15.14686878,189,176,150
PEN_PW_GE_PB_1,45as110,71.16293451,0.047306848,15.29436142,186,173,147
PEN_PW_GE_MC_2,15as-45,62.9203835,-1.209319603,14.48459902,160,152,127
PEN_PW_GE_MC_2,15as-30,61.60994652,-1.350021983,14.73365228,157,149,123
PEN_PW_GE_MC_2,15as-15,60.24901499,-1.130394359,14.98238706,154,145,119
PEN_PW_GE_MC_2,15as15,59.9238312,-1.320485324,15.06527184,153,144,118
PEN_PW_GE_MC_2,15as45,60.29579308,-1.3555327,14.71193001,153,145,120
PEN_PW_GE_MC_2,15as80,60.87720137,-1.425338608,13.8661857,154,147,122
PEN_PW_GE_MC_2,45as-15,69.84338993,-1.034007909,13.04115718,179,170,147
PEN_PW_GE_MC_2,45as15,62.87420709,-1.375728581,14.31218469,160,152,127
PEN_PW_GE_MC_2,45as25,61.59058206,-1.307487915,14.3671127,157,149,123
PEN_PW_GE_MC_2,45as45,60.16497569,-1.335733883,14.30344245,153,145,120
PEN_PW_GE_MC_2,45as75,61.19162025,-1.489641268,13.7982483,155,148,123
PEN_PW_GE_MC_2,45as110,64.00592502,-1.589961331,12.87460054,162,155,132
PEN_PW_GE_CC_1,15as-45,70.68918409,-0.084985907,14.11005838,183,172,147
PEN_PW_GE_CC_1,15as-30,71.43574198,-0.274511661,13.47404024,185,174,151
PEN_PW_GE_CC_1,15as-15,71.47543046,-0.084308667,13.2840331,185,174,151
PEN_PW_GE_CC_1,15as15,71.41943808,-0.298025037,13.46746154,184,174,151
PEN_PW_GE_CC_1,15as45,69.46388098,-0.254846427,14.04640674,180,169,144
PEN_PW_GE_CC_1,15as80,67.01976728,-0.212340785,14.82154567,173,162,137
PEN_PW_GE_CC_1,45as-15,83.39155225,0.050826193,10.5575912,216,207,188
PEN_PW_GE_CC_1,45as15,73.21067668,-0.381997301,12.31099845,188,179,157
PEN_PW_GE_CC_1,45as25,71.14813228,-0.320554074,12.64085382,183,174,151
PEN_PW_GE_CC_1,45as45,68.59688885,-0.348600778,13.1912037,176,167,144
PEN_PW_GE_CC_1,45as75,67.0706328,-0.448420594,13.56802098,172,163,139
PEN_PW_GE_CC_1,45as110,66.5226796,-0.413986685,13.81847487,171,161,137
PEN_PW_GEz_NG_1,15as-45,72.07582855,-7.191358981,14.25853575,174,180,151
PEN_PW_GEz_NG_1,15as-30,71.8667311,-7.421981389,14.18616911,173,179,150
PEN_PW_GEz_NG_1,15as-15,70.96179833,-7.160409358,14.16076859,171,177,148
PEN_PW_GEz_NG_1,15as15,71.5590806,-7.277826366,14.0236401,172,178,150
PEN_PW_GEz_NG_1,15as45,71.64740362,-7.415623096,13.77569659,172,179,150
PEN_PW_GEz_NG_1,15as80,70.78972452,-7.568496656,13.9466868,170,177,148
PEN_PW_GEz_NG_1,45as-15,77.89562035,-6.405133952,13.3182971,191,195,168
PEN_PW_GEz_NG_1,45as15,72.48930277,-7.228109958,14.12133669,175,181,152
PEN_PW_GEz_NG_1,45as25,71.29373137,-7.232009784,13.98879257,172,178,149
PEN_PW_GEz_NG_1,45as45,70.24015745,-7.367425452,13.81564838,168,175,147
PEN_PW_GEz_NG_1,45as75,71.15507873,-7.458634416,13.3051654,170,177,150
PEN_PW_GEz_NG_1,45as110,72.98901637,-7.586336452,12.98896575,175,183,155
PEN_PW_RL+CC_EB+CC_1,15as-45,77.95676476,11.25254014,4.068424304,217,185,186
PEN_PW_RL+CC_EB+CC_1,15as-30,77.78226919,11.18261796,3.77090345,216,185,186
PEN_PW_RL+CC_EB+CC_1,15as-15,77.03452623,11.28246921,3.881404241,214,183,183
PEN_PW_RL+CC_EB+CC_1,15as15,77.0156632,11.15280609,4.098910247,214,183,183
PEN_PW_RL+CC_EB+CC_1,15as45,76.66429167,11.38813186,4.138986886,213,182,182
PEN_PW_RL+CC_EB+CC_1,15as80,76.55944916,11.49570444,4.395739519,214,181,181
PEN_PW_RL+CC_EB+CC_1,45as-15,86.83757118,10.20654074,3.420520634,240,211,211
PEN_PW_RL+CC_EB+CC_1,45as15,80.13371643,10.64921625,3.683098052,222,192,192
PEN_PW_RL+CC_EB+CC_1,45as25,77.71376438,10.82634873,3.812072244,215,185,185
PEN_PW_RL+CC_EB+CC_1,45as45,76.20469209,11.07698096,3.754466768,211,181,181
PEN_PW_RL+CC_EB+CC_1,45as75,75.68564302,10.98361601,3.854804713,210,179,180
PEN_PW_RL+CC_EB+CC_1,45as110,77.05796386,10.95387877,3.955408479,214,183,183
PEN_PW_GE_CC_3,15as-45,56.41153442,0.991939221,16.38992422,148,134,107
PEN_PW_GE_CC_3,15as-30,56.71176578,0.856841724,16.69017939,149,135,107
PEN_PW_GE_CC_3,15as-15,56.48252381,1.098347579,16.85590407,149,134,106
PEN_PW_GE_CC_3,15as15,55.94047768,0.876007679,17.48724868,147,133,104
PEN_PW_GE_CC_3,15as45,53.88259037,0.946084971,17.98398557,142,127,98
PEN_PW_GE_CC_3,15as80,51.85419468,0.870018379,17.21009381,136,122,94
PEN_PW_GE_CC_3,45as-15,71.06408246,0.689622358,11.09931034,184,173,154
PEN_PW_GE_CC_3,45as15,60.25767697,0.600628914,14.61996307,157,144,120
PEN_PW_GE_CC_3,45as25,58.0142632,0.711761774,15.47377409,151,138,113
PEN_PW_GE_CC_3,45as45,54.86135681,0.796321339,16.63547555,144,130,103
PEN_PW_GE_CC_3,45as75,53.4104465,0.679797073,16.46613025,140,126,99
PEN_PW_GE_CC_3,45as110,54.6541323,0.560086307,14.71770457,142,130,105
PEN_PW_GE_NG_2,15as-45,59.37289035,0.479124975,16.19519441,155,142,115
PEN_PW_GE_NG_2,15as-30,59.83206048,0.299167631,16.16930503,156,143,116
PEN_PW_GE_NG_2,15as-15,59.8850322,0.44897755,15.98008916,156,143,116
PEN_PW_GE_NG_2,15as15,58.78592936,0.14210126,16.18243627,153,140,113
PEN_PW_GE_NG_2,15as45,57.08974181,0.232828317,16.97828912,149,136,108
PEN_PW_GE_NG_2,15as80,54.64162388,0.369641192,17.38731667,143,129,101
PEN_PW_GE_NG_2,45as-15,72.67525951,0.580039881,12.32828126,189,177,156
PEN_PW_GE_NG_2,45as15,62.29975137,0.267871683,14.97832222,162,150,124
PEN_PW_GE_NG_2,45as25,60.23840879,0.314497383,15.51636402,156,144,118
PEN_PW_GE_NG_2,45as45,56.88311728,0.330985866,16.50933937,148,135,108
PEN_PW_GE_NG_2,45as75,54.77151326,0.271267531,17.26623808,143,130,101
PEN_PW_GE_NG_2,45as110,53.43225868,0.368788936,17.4372238,140,126,98
PEN_PW_GE_NG_1,15as-45,71.27588099,-1.229079819,10.23868423,180,175,156
PEN_PW_GE_NG_1,15as-30,72.30988866,-1.372034138,9.583918376,182,177,160
PEN_PW_GE_NG_1,15as-15,72.03242444,-1.187240127,9.180142603,182,177,160
PEN_PW_GE_NG_1,15as15,71.15878795,-1.411917278,9.09793553,179,174,158
PEN_PW_GE_NG_1,15as45,69.44235324,-1.43723173,9.464102237,174,170,152
PEN_PW_GE_NG_1,15as80,68.01762387,-1.463529213,10.78231887,171,166,146
PEN_PW_GE_NG_1,45as-15,81.51376554,-0.840636137,8.21917297,208,202,187
PEN_PW_GE_NG_1,45as15,73.03532841,-1.341642669,9.124423719,184,179,163
PEN_PW_GE_NG_1,45as25,71.05232039,-1.310712197,9.205606967,179,174,157
PEN_PW_GE_NG_1,45as45,68.41697884,-1.380497456,9.522247544,172,167,150
PEN_PW_GE_NG_1,45as75,66.37878783,-1.471102,9.921809482,166,162,144
PEN_PW_GE_NG_1,45as110,65.82987473,-1.459772285,11.11287692,166,160,140
PEN_PW_GE_PB_2,15as-45,64.44508647,1.262210236,18.00713166,171,154,124
PEN_PW_GE_PB_2,15as-30,65.51707857,1.069815212,18.00186948,173,157,127
PEN_PW_GE_PB_2,15as-15,65.96646827,1.286521202,17.89175704,175,158,128
PEN_PW_GE_PB_2,15as15,66.70482119,1.039902414,18.57431756,177,160,129
PEN_PW_GE_PB_2,15as45,64.36701535,1.142145491,19.4191347,171,154,122
PEN_PW_GE_PB_2,15as80,61.09889305,1.227277645,19.66804795,163,146,113
PEN_PW_GE_PB_2,45as-15,79.20260082,1.025898867,12.93385068,208,195,172
PEN_PW_GE_PB_2,45as15,69.40907673,0.847230134,16.27482932,183,168,140
PEN_PW_GE_PB_2,45as25,66.91061128,0.979756847,17.1211435,177,161,132
PEN_PW_GE_PB_2,45as45,63.9767884,1.070344368,18.40165443,169,153,122
PEN_PW_GE_PB_2,45as75,62.85643394,0.95368517,19.02451385,167,150,118
PEN_PW_GE_PB_2,45as110,62.10340952,0.934816968,18.61741984,164,148,117
PEN_PW_RO+YO_NG_2,15as-45,40.41559692,12.67920745,14.63590876,123,87,72
PEN_PW_RO+YO_NG_2,15as-30,39.90588752,12.97523074,14.83959749,122,86,70
PEN_PW_RO+YO_NG_2,15as-15,39.46715798,13.24424877,14.85885187,121,84,69
PEN_PW_RO+YO_NG_2,15as15,40.37165322,13.64416931,15.93771992,125,86,70
PEN_PW_RO+YO_NG_2,15as45,39.38523086,14.49493275,17.25023355,124,83,65
PEN_PW_RO+YO_NG_2,15as80,38.71976525,14.84069684,17.56973154,122,82,63
PEN_PW_RO+YO_NG_2,45as-15,53.8679491,8.802941412,11.21869642,151,123,110
PEN_PW_RO+YO_NG_2,45as15,44.43966709,11.14524787,13.52371271,131,98,83
PEN_PW_RO+YO_NG_2,45as25,42.18641493,12.16695878,14.4563947,127,92,76
PEN_PW_RO+YO_NG_2,45as45,39.42224117,13.48586299,16.00996373,122,84,67
PEN_PW_RO+YO_NG_2,45as75,39.31103337,14.59483748,18.00772724,124,83,64
PEN_PW_RO+YO_NG_2,45as110,41.0122694,15.32003848,19.09045101,130,87,66
PEN_PW_RL_EB+CC_1,15as-45,69.31809606,19.61584384,1.003278432,205,157,168
PEN_PW_RL_EB+CC_1,15as-30,69.4855998,19.2757374,0.695649756,204,157,169
PEN_PW_RL_EB+CC_1,15as-15,69.00914474,19.03607121,0.642989636,203,156,168
PEN_PW_RL_EB+CC_1,15as15,68.70423478,18.7118394,0.689769596,201,156,167
PEN_PW_RL_EB+CC_1,15as45,67.83531796,19.63052228,0.861460764,201,153,164
PEN_PW_RL_EB+CC_1,15as80,67.04758198,21.26546982,1.122915868,201,149,162
PEN_PW_RL_EB+CC_1,45as-15,80.14592842,16.8777737,0.311467103,230,188,199
PEN_PW_RL_EB+CC_1,45as15,71.99158691,18.26825376,0.480043549,210,165,176
PEN_PW_RL_EB+CC_1,45as25,70.20912614,18.76556489,0.54791477,206,160,171
PEN_PW_RL_EB+CC_1,45as45,67.54589334,19.35263069,0.365210835,199,152,164
